,ip_address,whois_date,last_analysis_date,reputation,as_owner,country,asn,image,processed_date,target_geo_country,_id,last_analysis_stats.harmless,last_analysis_stats.malicious,last_analysis_stats.suspicious,last_analysis_stats.undetected,last_analysis_stats.timeout,total_votes.harmless,total_votes.malicious
517,23.200.24.90,2021-09-05 08:49:30,2023-02-27 23:18:54,0,Akamai International B.V.,SG,20940,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac4f,76,0,0,12,0,0,0
518,23.200.24.99,2021-09-14 15:04:38,2023-02-26 19:49:03,0,Akamai International B.V.,SG,20940,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac50,80,0,0,8,0,0,0
519,23.200.28.48,,2023-02-26 20:45:37,0,AKAMAI-AS,SG,16625,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac51,74,0,0,14,0,0,0
520,23.200.29.38,,2023-02-26 01:16:11,0,AKAMAI-AS,SG,16625,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac52,74,0,0,14,0,0,0
521,23.200.29.66,,2023-01-30 23:17:10,0,AKAMAI-AS,SG,16625,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac53,87,0,0,0,0,0,0
522,23.200.29.68,,2022-12-05 11:28:46,0,AKAMAI-AS,SG,16625,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac54,76,0,0,12,0,0,0
523,23.205.208.208,2021-03-27 23:12:09,,0,StarHub Ltd,SG,4657,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac55,87,0,0,0,0,0,0
524,23.205.208.247,2021-04-24 09:19:57,,0,StarHub Ltd,SG,4657,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac56,87,0,0,0,0,0,0
525,23.205.208.43,2022-11-20 18:31:25,2023-02-27 18:24:49,0,StarHub Ltd,SG,4657,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac57,87,0,0,0,0,0,0
526,23.205.208.62,2022-11-23 16:12:54,2023-02-28 12:30:46,0,StarHub Ltd,SG,4657,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac58,77,0,0,11,0,0,0
527,23.205.209.121,2022-11-27 11:29:07,2022-12-06 09:54:51,0,StarHub Ltd,SG,4657,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac59,87,0,0,0,0,0,0
528,23.205.209.126,,2023-01-31 08:48:29,0,StarHub Ltd,SG,4657,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac5a,87,0,0,0,0,0,0
529,23.205.209.23,2022-11-21 08:36:10,2023-02-27 11:19:13,0,StarHub Ltd,SG,4657,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac5b,77,0,0,11,0,0,0
530,23.205.209.29,,,0,StarHub Ltd,SG,4657,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac5c,87,0,0,0,0,0,0
531,23.205.209.41,2022-11-19 11:13:57,2023-02-28 18:05:58,0,StarHub Ltd,SG,4657,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac5d,87,0,0,0,0,0,0
532,23.205.209.57,,,0,StarHub Ltd,SG,4657,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac5e,87,0,0,0,0,0,0
533,23.205.209.74,2022-11-27 00:18:45,2023-02-21 15:42:13,0,StarHub Ltd,SG,4657,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac5f,87,0,0,0,0,0,0
534,23.210.250.107,2021-08-19 23:00:11,2023-02-23 15:39:37,0,Akamai International B.V.,SG,20940,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac60,87,0,0,0,0,0,0
535,23.210.250.147,2021-08-18 23:50:47,2023-02-25 18:19:16,0,Akamai International B.V.,SG,20940,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac61,87,0,0,0,0,0,0
536,23.210.250.80,2021-09-08 23:45:52,2023-02-20 00:16:00,0,Akamai International B.V.,SG,20940,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac62,87,0,0,0,0,0,0
537,23.210.250.82,2021-08-25 17:50:30,2023-02-26 11:52:11,0,Akamai International B.V.,SG,20940,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac63,87,0,0,0,0,0,0
538,23.211.140.105,2021-08-15 20:14:10,2023-02-21 15:07:52,0,Akamai International B.V.,SG,20940,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac64,87,0,0,0,0,0,0
539,23.212.92.24,2021-09-13 21:43:25,2023-02-25 23:46:36,0,StarHub Ltd,SG,4657,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac65,80,0,0,8,0,0,0
540,23.213.140.216,,,0,AKAMAI-AS,SG,16625,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac66,87,0,0,0,0,0,0
541,23.215.7.74,2022-11-21 18:19:42,2023-02-21 02:20:58,0,Akamai International B.V.,SG,20940,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac67,87,0,0,0,0,0,0
542,23.215.7.84,2022-11-22 01:54:29,2023-02-27 19:03:32,0,Akamai International B.V.,SG,20940,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac68,87,0,0,0,0,0,0
543,23.220.203.115,2021-08-26 22:30:17,2023-02-26 11:42:13,0,Akamai International B.V.,SG,20940,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac69,75,0,0,13,0,0,0
544,23.36.252.240,2021-09-16 09:55:49,2023-02-25 20:38:16,0,AKAMAI-AS,SG,16625,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac6a,87,0,0,0,0,0,0
545,23.36.252.78,2021-08-21 17:49:53,2023-02-26 23:05:09,0,AKAMAI-AS,SG,16625,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac6b,87,0,0,0,0,0,0
546,23.36.48.244,2021-02-14 18:17:13,2023-02-27 19:25:24,0,AKAMAI-AS,SG,16625,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac6c,77,0,0,11,0,0,0
547,23.36.49.120,,2023-02-17 02:11:02,0,AKAMAI-AS,SG,16625,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac6d,87,0,0,0,0,0,0
548,23.36.49.151,,2023-01-02 15:52:43,0,AKAMAI-AS,SG,16625,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac6e,87,0,0,0,0,0,0
549,23.39.12.48,,2023-02-03 15:01:22,0,AKAMAI-AS,SG,16625,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac6f,74,0,0,14,0,0,0
550,23.40.32.206,2021-08-28 10:05:25,2023-02-27 23:04:19,0,AKAMAI-AS,SG,16625,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac70,87,0,0,0,0,0,0
551,23.44.0.126,2021-09-01 12:06:42,2023-02-19 19:05:04,0,AKAMAI-AS,SG,16625,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac71,80,0,0,8,0,0,0
552,23.44.4.26,2021-08-13 20:24:22,2023-02-24 00:59:36,0,Akamai International B.V.,SG,20940,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac72,87,0,0,0,0,0,0
553,23.45.116.50,2021-08-26 09:18:49,2023-02-27 20:13:09,0,Akamai International B.V.,SG,20940,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac73,87,0,0,0,0,0,0
554,23.45.116.67,2021-08-27 16:27:01,2023-02-21 03:13:31,0,Akamai International B.V.,SG,20940,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac74,80,0,0,8,0,0,0
555,23.46.16.206,2021-09-14 23:40:45,2023-02-18 17:09:06,0,Akamai International B.V.,SG,20940,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac75,87,0,0,0,0,0,0
556,23.47.190.123,2021-08-17 17:58:46,2023-02-24 19:35:25,0,Akamai International B.V.,SG,20940,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac76,87,0,0,0,0,0,0
557,23.47.190.131,2021-08-25 20:21:51,2023-02-26 17:05:09,0,Akamai International B.V.,SG,20940,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac77,80,0,0,8,0,0,0
558,23.47.190.193,2021-08-17 00:16:10,2023-02-27 22:55:36,0,Akamai International B.V.,SG,20940,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac78,80,0,0,8,0,0,0
559,23.47.190.82,2021-09-14 05:05:43,2023-02-21 03:47:06,0,Akamai International B.V.,SG,20940,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac79,80,0,0,8,0,0,0
560,23.49.60.129,2021-09-15 16:26:22,2023-02-24 23:11:01,0,Akamai International B.V.,SG,20940,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac7a,76,0,0,12,0,0,0
561,23.49.60.136,2021-09-16 23:41:39,2023-02-27 22:44:24,0,Akamai International B.V.,SG,20940,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac7b,87,0,0,0,0,0,0
562,23.49.60.192,2021-08-20 10:34:41,2023-02-28 15:30:11,0,Akamai International B.V.,SG,20940,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac7c,87,0,0,0,0,0,0
563,23.49.60.200,2021-08-29 21:00:35,2023-02-28 10:57:43,0,Akamai International B.V.,SG,20940,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac7d,87,0,0,0,0,0,0
564,23.49.60.202,2021-08-31 00:13:37,2023-02-28 00:34:24,0,Akamai International B.V.,SG,20940,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac7e,87,0,0,0,0,0,0
565,23.5.165.11,2021-08-19 15:15:59,2023-01-06 13:51:12,0,Akamai International B.V.,SG,20940,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac7f,79,0,0,9,0,0,0
566,23.5.165.146,2021-09-15 10:11:02,2023-02-26 22:45:04,0,Akamai International B.V.,SG,20940,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac80,81,0,0,7,0,0,0
567,23.5.165.147,2021-08-30 13:49:22,2023-02-25 21:19:42,0,Akamai International B.V.,SG,20940,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac81,87,0,0,0,0,0,0
568,23.5.165.18,2021-08-17 19:15:23,2023-02-26 21:26:48,0,Akamai International B.V.,SG,20940,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac82,80,0,0,8,0,0,0
569,23.5.165.51,2021-09-08 17:49:21,2023-02-15 21:16:47,0,Akamai International B.V.,SG,20940,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac83,79,0,0,9,0,0,0
570,23.5.165.66,,2023-02-26 22:17:18,0,Akamai International B.V.,SG,20940,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac84,80,0,0,8,0,0,0
571,23.50.232.243,2021-08-18 05:16:56,2023-02-27 17:09:24,0,Akamai International B.V.,SG,20940,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac85,79,0,0,9,0,0,0
572,23.50.81.2,2021-08-30 03:43:36,2023-02-27 16:13:05,0,StarHub Ltd,SG,4657,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac86,87,0,0,0,0,0,0
573,23.50.82.98,2021-08-14 21:22:01,2023-02-22 15:07:50,0,StarHub Ltd,SG,4657,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac87,87,0,0,0,0,0,0
574,23.50.83.83,2021-09-11 22:59:12,2022-12-31 14:19:21,0,StarHub Ltd,SG,4657,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac88,80,0,0,8,0,0,0
575,23.50.92.154,,,0,StarHub Ltd,SG,4657,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac89,87,0,0,0,0,0,0
576,23.50.94.75,2021-08-28 23:10:22,2023-02-27 19:11:26,0,StarHub Ltd,SG,4657,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac8a,87,0,0,0,0,0,0
577,23.50.95.2,,,0,StarHub Ltd,SG,4657,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac8b,87,0,0,0,0,0,0
578,23.52.112.115,2022-11-16 20:14:50,2023-02-28 07:30:49,0,AKAMAI-AS,SG,16625,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac8c,77,0,0,11,0,0,0
579,23.52.112.60,2022-11-16 21:02:56,2023-02-28 11:29:41,0,AKAMAI-AS,SG,16625,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac8d,77,0,0,11,0,0,0
580,23.52.113.101,2022-10-01 13:18:47,2023-02-24 14:23:40,0,AKAMAI-AS,SG,16625,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac8e,87,0,0,0,0,0,0
581,23.52.171.137,2021-09-07 14:41:22,2023-02-27 21:18:11,0,Akamai International B.V.,SG,20940,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac8f,80,0,0,8,0,0,0
582,23.52.171.154,2021-08-24 12:31:00,2023-02-27 16:02:03,0,Akamai International B.V.,SG,20940,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac90,87,0,0,0,0,0,0
583,23.54.56.132,2021-09-10 15:05:47,2023-02-28 02:10:43,0,AKAMAI-AS,SG,16625,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac91,87,0,0,0,0,0,0
584,23.54.56.156,2021-01-24 09:35:06,,0,AKAMAI-AS,SG,16625,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac92,82,0,0,7,0,0,0
585,23.54.56.210,2021-05-08 21:07:32,2023-02-23 14:28:01,0,AKAMAI-AS,SG,16625,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac93,87,0,0,0,0,0,0
586,23.54.58.69,2021-09-02 04:54:44,2023-02-28 03:40:58,0,AKAMAI-AS,SG,16625,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac94,80,0,0,8,0,0,0
587,23.58.140.119,2021-11-06 21:47:48,2023-02-27 23:08:05,0,AKAMAI-AS,SG,16625,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac95,79,0,0,9,0,0,0
588,23.58.140.25,2021-11-07 03:00:52,2023-02-27 14:40:58,0,AKAMAI-AS,SG,16625,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac96,76,0,0,12,0,0,0
589,23.59.168.42,2021-09-12 14:48:19,2023-02-28 08:27:30,0,Akamai International B.V.,SG,20940,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac97,87,0,0,0,0,0,0
590,23.59.168.59,2021-09-16 21:17:26,2023-02-28 01:30:25,0,Akamai International B.V.,SG,20940,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac98,87,0,0,0,0,0,0
591,23.59.168.75,2021-08-30 00:18:36,2023-02-26 14:10:46,0,Akamai International B.V.,SG,20940,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd0713e42d63ee6ac99,80,0,0,8,0,0,0
592,23.59.80.107,2021-08-15 11:30:35,2023-02-28 14:31:55,0,Akamai International B.V.,SG,20940,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd1713e42d63ee6ac9a,87,0,0,0,0,0,0
593,23.59.80.121,2021-05-10 16:34:26,2023-02-28 14:07:51,0,Akamai International B.V.,SG,20940,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd1713e42d63ee6ac9b,87,0,0,0,0,0,0
594,23.59.80.224,2021-07-31 20:48:31,2023-02-26 22:45:18,0,Akamai International B.V.,SG,20940,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd1713e42d63ee6ac9c,80,0,0,8,0,0,0
595,23.59.80.33,2021-07-20 12:59:22,2023-02-25 18:31:19,0,Akamai International B.V.,SG,20940,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd1713e42d63ee6ac9d,87,0,0,0,0,0,0
596,23.59.80.67,2021-08-19 13:00:39,2023-02-26 20:36:23,0,Akamai International B.V.,SG,20940,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd1713e42d63ee6ac9e,80,0,0,8,0,0,0
597,23.61.0.95,2021-05-07 19:34:21,2023-02-25 01:07:10,0,Akamai International B.V.,SG,20940,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd1713e42d63ee6ac9f,87,0,0,0,0,0,0
598,23.73.13.201,2022-11-19 15:15:46,2023-02-27 23:38:05,0,AKAMAI-AS,SG,16625,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd1713e42d63ee6aca0,87,0,0,0,0,0,0
599,23.75.23.57,2021-08-26 09:08:50,2023-02-26 22:45:05,0,Akamai International B.V.,SG,20940,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd1713e42d63ee6aca1,87,0,0,0,0,0,0
600,3.0.114.63,2020-01-10 08:53:33,,0,AMAZON-02,SG,16509,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd1713e42d63ee6aca2,87,0,0,0,0,0,0
601,3.0.25.35,2021-08-29 19:07:23,2023-02-27 08:43:24,0,AMAZON-02,SG,16509,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd1713e42d63ee6aca3,79,0,0,9,0,0,0
602,3.0.71.181,2021-08-27 11:43:44,2023-02-28 11:24:37,0,AMAZON-02,SG,16509,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd1713e42d63ee6aca4,81,0,0,7,0,0,0
603,3.0.74.221,,,0,AMAZON-02,SG,16509,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd1713e42d63ee6aca5,87,0,0,0,0,0,0
604,3.1.123.42,2021-05-18 16:26:58,2023-02-12 06:08:05,0,AMAZON-02,SG,16509,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd1713e42d63ee6aca6,87,0,0,0,0,0,0
605,3.1.149.134,,2023-02-22 13:23:47,0,AMAZON-02,SG,16509,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd1713e42d63ee6aca7,87,0,0,0,0,0,0
606,3.1.15.205,2020-05-29 15:03:48,2023-02-16 11:00:23,0,AMAZON-02,SG,16509,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd1713e42d63ee6aca8,87,0,0,0,0,0,0
607,3.1.152.102,,,0,AMAZON-02,SG,16509,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd1713e42d63ee6aca9,87,0,0,0,0,0,0
608,3.1.172.253,,2023-01-28 01:18:11,0,AMAZON-02,SG,16509,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd1713e42d63ee6acaa,75,0,0,13,0,0,0
609,3.1.22.50,2021-01-01 06:07:16,2023-02-18 14:56:28,0,AMAZON-02,SG,16509,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd1713e42d63ee6acab,87,0,0,0,0,0,0
610,31.13.68.1,2021-10-05 02:33:26,2023-02-27 17:35:37,0,FACEBOOK,SG,32934,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd1713e42d63ee6acac,73,2,0,13,0,0,0
611,31.13.68.34,2020-12-16 23:47:06,,0,FACEBOOK,SG,32934,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd1713e42d63ee6acad,87,0,0,0,0,0,0
612,31.13.68.52,2021-07-01 02:25:55,2022-10-23 22:46:28,0,FACEBOOK,SG,32934,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd1713e42d63ee6acae,77,0,0,11,0,0,0
613,34.101.114.154,2021-08-29 21:00:06,2023-02-28 05:48:58,0,GOOGLE-CLOUD-PLATFORM,ID,396982,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd1713e42d63ee6acaf,79,0,0,9,0,0,0
614,40.119.240.74,2023-01-17 11:30:16,2023-02-13 01:19:09,0,MICROSOFT-CORP-MSN-AS-BLOCK,SG,8075,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd1713e42d63ee6acb0,74,0,0,14,0,0,0
615,40.119.249.228,2023-02-24 07:24:29,2023-02-27 22:42:44,0,MICROSOFT-CORP-MSN-AS-BLOCK,SG,8075,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd1713e42d63ee6acb1,74,0,0,14,0,0,0
616,40.126.35.144,2023-02-23 01:07:10,2023-02-27 09:47:55,0,MICROSOFT-CORP-MSN-AS-BLOCK,SG,8075,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd1713e42d63ee6acb2,79,0,0,9,0,0,0
617,40.90.184.82,2023-02-14 03:32:31,2023-02-26 01:25:40,0,MICROSOFT-CORP-MSN-AS-BLOCK,SG,8075,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd1713e42d63ee6acb3,74,0,0,14,0,0,0
618,40.99.10.18,2023-02-14 18:58:52,2023-02-28 02:27:10,0,MICROSOFT-CORP-MSN-AS-BLOCK,SG,8075,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd1713e42d63ee6acb4,75,0,0,13,0,0,0
619,40.99.10.34,2023-02-07 05:56:46,2023-02-27 18:06:22,0,MICROSOFT-CORP-MSN-AS-BLOCK,SG,8075,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd1713e42d63ee6acb5,75,0,0,13,0,0,0
620,40.99.10.66,2023-02-07 08:06:07,2023-02-27 10:51:23,0,MICROSOFT-CORP-MSN-AS-BLOCK,SG,8075,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd1713e42d63ee6acb6,75,0,0,13,0,0,0
621,40.99.10.98,2023-02-05 09:10:04,2023-02-28 14:15:06,0,MICROSOFT-CORP-MSN-AS-BLOCK,SG,8075,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd1713e42d63ee6acb7,75,0,0,13,0,0,0
622,42.60.155.156,2021-05-01 20:51:36,2023-02-17 21:45:31,0,Singtel Fibre Broadband,SG,9506,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd1713e42d63ee6acb8,87,0,0,0,0,0,0
623,42.60.162.105,,,0,Singtel Fibre Broadband,SG,9506,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd1713e42d63ee6acb9,87,0,0,0,0,0,0
624,42.61.136.253,2020-09-10 00:31:51,,0,Singtel Fibre Broadband,SG,9506,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd1713e42d63ee6acba,87,0,0,0,0,0,0
625,43.132.73.0,2023-02-23 23:10:27,2023-02-28 10:16:09,0,ACE,SG,139341,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd1713e42d63ee6acbb,73,0,0,15,0,0,0
626,43.132.73.53,2023-02-06 01:17:17,2023-02-13 13:03:17,0,ACE,SG,139341,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd1713e42d63ee6acbc,73,0,0,15,0,0,0
627,43.132.80.166,2023-02-22 05:20:11,2023-02-22 05:19:06,0,ACE,SG,139341,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd1713e42d63ee6acbd,87,0,0,0,0,0,0
628,43.132.80.22,2023-02-05 20:13:09,2023-02-27 13:23:21,0,ACE,SG,139341,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd1713e42d63ee6acbe,78,0,0,10,0,0,0
629,43.132.80.244,2023-02-17 02:42:35,2023-02-17 02:41:29,0,ACE,SG,139341,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd1713e42d63ee6acbf,87,0,0,0,0,0,0
630,43.132.80.26,2023-02-20 19:38:49,2023-02-28 00:20:39,0,ACE,SG,139341,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd1713e42d63ee6acc0,78,0,0,10,0,0,0
631,43.132.80.30,2023-02-14 05:28:36,2023-02-28 08:30:07,0,ACE,SG,139341,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd1713e42d63ee6acc1,79,0,0,9,0,0,0
632,43.132.80.51,2023-02-25 17:04:16,2023-02-28 16:04:11,0,ACE,SG,139341,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd1713e42d63ee6acc2,79,0,0,9,0,0,0
633,43.132.80.53,2023-02-04 07:24:20,2023-02-28 16:04:11,0,ACE,SG,139341,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd1713e42d63ee6acc3,78,0,0,10,0,0,0
634,43.132.81.121,2023-02-07 21:16:16,2023-02-27 23:41:00,0,ACE,SG,139341,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd1713e42d63ee6acc4,74,0,0,14,0,0,0
635,43.132.81.184,2023-02-07 21:16:20,2023-02-27 18:28:21,0,ACE,SG,139341,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd1713e42d63ee6acc5,73,0,0,15,0,0,0
636,43.132.81.247,2023-02-07 21:16:17,2023-02-28 00:21:29,0,ACE,SG,139341,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd1713e42d63ee6acc6,74,0,0,14,0,0,0
637,43.132.81.47,2023-02-08 21:17:07,2023-02-28 08:32:03,0,ACE,SG,139341,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd1713e42d63ee6acc7,73,0,0,15,0,0,0
638,43.134.115.101,2023-02-09 12:31:43,2023-02-21 00:31:03,0,"Tencent Building, Kejizhongyi Avenue",SG,132203,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd1713e42d63ee6acc8,73,0,0,15,0,0,0
639,43.152.143.174,,,0,ACE,SG,139341,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd1713e42d63ee6acc9,87,0,0,0,0,0,0
640,43.152.143.228,,,0,ACE,SG,139341,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd1713e42d63ee6acca,87,0,0,0,0,0,0
641,43.156.10.157,2022-12-29 15:21:18,2022-12-29 15:20:53,0,"Tencent Building, Kejizhongyi Avenue",SG,132203,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd1713e42d63ee6accb,87,0,0,0,0,0,0
642,43.156.222.154,2023-01-10 09:10:59,2023-01-10 09:10:54,0,"Tencent Building, Kejizhongyi Avenue",SG,132203,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd1713e42d63ee6accc,73,0,0,15,0,0,0
643,43.156.222.165,2023-02-22 01:16:10,2023-02-22 01:16:05,0,"Tencent Building, Kejizhongyi Avenue",SG,132203,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd1713e42d63ee6accd,73,0,0,15,0,0,0
644,43.156.223.191,2023-02-12 17:39:39,2023-02-27 19:11:08,0,"Tencent Building, Kejizhongyi Avenue",SG,132203,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd1713e42d63ee6acce,87,0,0,0,0,0,0
645,43.156.223.202,2022-12-15 10:46:12,2022-12-15 10:45:45,0,"Tencent Building, Kejizhongyi Avenue",SG,132203,,2023-03-01 11:51:37.658733+08:00,SG,63fecbd1713e42d63ee6accf,74,0,0,14,0,0,0
